Unnamed: 0,Product,Type,Release Date,Process Size,TDP,Die Size,Transistors,Freq,Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
578,AMD Athlon XP 2500+,CPU,2003-02-10,130.0,68.0,101.0,63.0,1833.0,Unknown,AMD,,,
75,Intel Core i3-8130U,CPU,2018-02-13,14.0,15.0,123.0,,2400.0,Intel,Intel,,,
1429,AMD Athlon XP 2500+ DTR,CPU,2003-02-10,130.0,68.0,101.0,63.0,1833.0,Unknown,AMD,,,
3412,AMD Radeon R7 265,GPU,2014-02-13,28.0,150.0,212.0,2800.0,900.0,TSMC,AMD,,1894.0,118.4
4303,ATI Radeon Xpress 200 IGP,GPU,2004-11-08,110.0,,74.0,107.0,300.0,Unknown,ATI,,,
2619,Intel H3C XG310,GPU,2020-11-11,10.0,300.0,77.0,,900.0,Intel,Intel,4762.0,2381.0,595.2
4807,NVIDIA GeForce GT 745M,GPU,2013-04-01,28.0,45.0,118.0,1270.0,549.0,TSMC,NVIDIA,,421.6,17.57
4054,Intel Xe DG1-SDV,GPU,NaT,10.0,75.0,77.0,,900.0,Intel,Intel,4608.0,2304.0,576.0
178,AMD Opteron 6386 SE,CPU,2012-11-05,32.0,140.0,315.0,2400.0,2800.0,Unknown,AMD,,,
2755,NVIDIA Quadro P5200 Max-Q,GPU,2018-02-21,16.0,100.0,314.0,7200.0,1316.0,TSMC,NVIDIA,125.5,8032.999999999999,251.0
4339,AMD Radeon HD 6770M Mac Edition,GPU,2011-01-28,40.0,35.0,104.0,716.0,725.0,TSMC,AMD,,696.0,
3765,AMD Radeon HD 8280 Mobile IGP,GPU,2013-09-18,28.0,15.0,110.0,1178.0,450.0,TSMC,AMD,,115.2,7.2
3094,NVIDIA GeForce 9300 GS Rev. 2,GPU,2011-03-12,40.0,,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,
2415,NVIDIA GeForce 9650M GT,GPU,2008-08-19,55.0,23.0,121.0,314.0,550.0,TSMC,NVIDIA,,84.8,
2259,NVIDIA GeForce MX150,GPU,2017-05-17,14.0,25.0,74.0,1800.0,1469.0,Samsung,NVIDIA,18.38,1177.0,36.77
604,Intel Pentium 4 HT 2.8E,CPU,2004-02-01,90.0,115.0,109.0,125.0,2800.0,Intel,Intel,,,
4033,ATI Mobility Radeon HD 5145,GPU,2010-01-07,55.0,15.0,73.0,242.0,720.0,TSMC,ATI,,115.2,
25,Intel Pentium 4 HT 672,CPU,2005-11-14,90.0,84.0,109.0,169.0,3800.0,Intel,Intel,,,
658,Intel Pentium M 770,CPU,2005-01-19,90.0,27.0,84.0,140.0,2130.0,Intel,Intel,,,
3153,NVIDIA GeForce 315 OEM,GPU,2011-04-28,40.0,33.0,144.0,727.0,506.0,TSMC,NVIDIA,,97.15,
2078,Intel Core i7-8709G,CPU,2018-02-01,14.0,65.0,,,3100.0,Intel,Intel,,,
173,AMD Ryzen Embedded V1807B,CPU,2018-02-21,14.0,45.0,210.0,4950.0,3350.0,GF,AMD,,,
1611,Intel Core i7-1185G7,CPU,2020-09-02,10.0,28.0,,,3000.0,Intel,Intel,,,
437,Intel Core 2 Duo T7600G,CPU,2006-12-27,65.0,35.0,143.0,293.0,2333.0,Intel,Intel,,,
331,Intel Atom E620T,CPU,2010-09-14,45.0,3.0,26.0,47.0,600.0,Intel,Intel,,,
2945,3dfx Voodoo4-2 4200 PCI 16 MB,GPU,NaT,180.0,15.0,112.0,14.0,166.0,TSMC,Other,,,
1454,AMD Athlon XP-M 2400+,CPU,2001-01-01,130.0,45.0,101.0,63.0,1800.0,Unknown,AMD,,,
342,Intel Core i7-4760HQ,CPU,2014-02-01,22.0,47.0,264.0,1400.0,2100.0,Intel,Intel,,,
3505,AMD Radeon Vega 6 Mobile,GPU,2019-01-08,14.0,15.0,210.0,4940.0,300.0,GF,AMD,1691.0,845.6,52.85
2423,Intel Iris Graphics 550,GPU,2015-09-01,14.0,15.0,,,300.0,Intel,Intel,1536.0,768.0,192.0
1088,AMD Phenom X4 9750B,CPU,2008-08-15,65.0,95.0,285.0,450.0,2400.0,Unknown,AMD,,,
479,AMD Opteron X2 270 HE,CPU,2005-12-01,90.0,55.0,,233.0,2000.0,Unknown,AMD,,,
727,AMD FX-9370,CPU,2013-07-06,32.0,220.0,315.0,1200.0,4400.0,Unknown,AMD,,,
3590,NVIDIA GeForce Go 6200 TE,GPU,2005-09-29,110.0,,154.0,146.0,300.0,TSMC,NVIDIA,,,
976,AMD Ryzen 5 3500U,CPU,2019-01-06,12.0,15.0,210.0,4940.0,2100.0,GF,AMD,,,
1832,AMD Ryzen 5 4600G,CPU,2020-07-21,7.0,65.0,,,3700.0,TSMC,AMD,,,
2827,AMD Radeon RX 550 512SP,GPU,2017-10-13,14.0,50.0,123.0,3000.0,1019.0,GF,AMD,1097.0,1097.0,68.54
1468,Intel Mobile Pentium 4 HT 2.80,CPU,2003-09-23,130.0,68.0,131.0,55.0,2800.0,Intel,Intel,,,
1224,AMD A6-9550,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3800.0,Unknown,AMD,,,
4193,ATI FireGL 8700,GPU,2001-08-14,150.0,,120.0,60.0,250.0,TSMC,ATI,,,
4693,Intel UHD Graphics P630,GPU,2020-05-13,14.0,15.0,,,350.0,Intel,Intel,921.6,460.8,115.2
1299,AMD Athlon X2 4850e,CPU,2008-03-05,65.0,45.0,126.0,154.0,2500.0,Unknown,AMD,,,
2840,NVIDIA Quadro P5000,GPU,2016-10-01,16.0,180.0,314.0,7200.0,1607.0,TSMC,NVIDIA,138.6,8873.0,277.3
4469,NVIDIA GeForce GTX 1660 Ti,GPU,2019-02-22,12.0,120.0,284.0,6600.0,1500.0,TSMC,NVIDIA,10870.0,5437.0,169.9
660,Intel Celeron G4920,CPU,2018-04-03,14.0,51.0,,,3200.0,Intel,Intel,,,
4534,NVIDIA GeForce 9500 GT,GPU,2008-07-29,65.0,50.0,144.0,314.0,600.0,UMC,NVIDIA,,96.0,
2303,NVIDIA Tesla K40s,GPU,2013-11-22,28.0,245.0,561.0,7080.0,745.0,TSMC,NVIDIA,,5046.0,1682.0
2648,NVIDIA GeForce FX 5200 Rev. 2,GPU,2003-03-06,150.0,,91.0,45.0,250.0,TSMC,NVIDIA,,,
3909,ATI Radeon X1050,GPU,2008-01-25,110.0,24.0,156.0,120.0,400.0,TSMC,ATI,,,
3632,AMD FirePro S4000X,GPU,2014-08-07,28.0,45.0,123.0,1500.0,725.0,TSMC,AMD,,992.0,62.0
3253,NVIDIA Tesla V100 SXM2 16 GB,GPU,2017-06-21,12.0,250.0,815.0,21100.0,1312.0,TSMC,NVIDIA,31330.0,15670.0,7834.0
2900,NVIDIA Tesla C2050,GPU,2011-07-25,40.0,238.0,529.0,3100.0,574.0,TSMC,NVIDIA,,1028.0,513.9
267,AMD A12-9800E,CPU,2017-07-27,28.0,35.0,246.0,1178.0,3100.0,Unknown,AMD,,,
2572,AMD Radeon HD 8860 OEM,GPU,2013-01-08,28.0,175.0,212.0,2800.0,925.0,TSMC,AMD,,2368.0,148.0
3589,AMD Radeon R5 M230,GPU,2014-01-07,28.0,,56.0,690.0,780.0,TSMC,AMD,,547.2,34.2
2921,AMD FireStream 9170,GPU,2007-11-08,55.0,105.0,192.0,666.0,800.0,TSMC,AMD,,512.0,102.4
3903,NVIDIA GeForce GT 430,GPU,2010-10-11,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
3463,NVIDIA GeForce 7600 GS,GPU,2006-03-22,90.0,27.0,125.0,177.0,400.0,TSMC,NVIDIA,,,
3534,ATI Radeon 7500 LE,GPU,2001-08-14,150.0,23.0,83.0,60.0,250.0,TSMC,ATI,,,
3035,NVIDIA GeForce GT 720A,GPU,2014-07-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,,297.6,24.8
1278,AMD Athlon II X2 240e,CPU,2009-10-20,45.0,45.0,117.0,410.0,2800.0,Unknown,AMD,,,
4508,NVIDIA Quadro FX 3450,GPU,2005-07-28,130.0,83.0,225.0,222.0,425.0,TSMC,NVIDIA,,,
3953,NVIDIA GeForce GTX 770M,GPU,2013-05-30,28.0,75.0,221.0,2540.0,706.0,TSMC,NVIDIA,,1530.0,63.76
1621,AMD EPYC 7F52,CPU,2020-04-14,7.0,155.0,74.0,3800.0,3500.0,TSMC,AMD,,,
4625,NVIDIA GeForce GTX 1050 Mobile,GPU,2017-01-03,14.0,75.0,132.0,3300.0,1354.0,Samsung,NVIDIA,29.86,1911.0,59.72
2715,ATI Mobility Radeon HD 5470,GPU,2010-01-07,40.0,15.0,59.0,292.0,750.0,TSMC,ATI,,120.0,
3726,AMD Radeon HD 7660G IGP,GPU,2012-05-15,32.0,35.0,246.0,1303.0,686.0,TSMC,AMD,,526.8,
3308,NVIDIA GeForce GTX 965M,GPU,2015-01-09,28.0,,398.0,5200.0,540.0,TSMC,NVIDIA,,1106.0,34.56
4730,NVIDIA ION,GPU,2008-06-03,65.0,20.0,162.0,282.0,450.0,Unknown,NVIDIA,,35.2,
67,Intel Pentium III 1400S,CPU,2002-01-08,130.0,32.0,80.0,44.0,1400.0,Intel,Intel,,,
4550,NVIDIA GeForce GTX 1080 Mobile,GPU,2016-08-15,16.0,150.0,314.0,7200.0,1556.0,TSMC,NVIDIA,138.7,8878.0,277.4
3986,AMD Radeon HD 7590M,GPU,2012-01-07,40.0,18.0,104.0,716.0,600.0,TSMC,AMD,,576.0,
221,AMD Athlon II X4 610e,CPU,2010-05-11,45.0,45.0,169.0,300.0,2400.0,Unknown,AMD,,,
4086,NVIDIA GeForce 6200 LE PCI,GPU,2004-10-11,110.0,,154.0,146.0,300.0,TSMC,NVIDIA,,,
3897,AMD Xbox One S GPU,GPU,2016-08-02,16.0,95.0,240.0,5000.0,914.0,TSMC,AMD,,1404.0,
4044,NVIDIA Tesla M10,GPU,2016-05-18,28.0,225.0,148.0,1870.0,1033.0,TSMC,NVIDIA,,1672.0,52.24
4028,NVIDIA Quadro NVS 140M,GPU,2007-05-09,80.0,10.0,127.0,210.0,400.0,TSMC,NVIDIA,,25.6,
1226,AMD Sempron 3500+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,2000.0,Unknown,AMD,,,
2145,Intel Core i3-3217U,CPU,2012-06-01,22.0,17.0,118.0,,1800.0,Intel,Intel,,,
88,AMD Ryzen 7 3750H,CPU,2019-01-06,12.0,35.0,210.0,4940.0,2300.0,GF,AMD,,,
2497,ATI Radeon X1300 XT,GPU,2006-08-12,90.0,22.0,150.0,157.0,500.0,TSMC,ATI,,,
2728,ATI Radeon 8500 LE,GPU,2002-02-04,150.0,23.0,120.0,60.0,250.0,TSMC,ATI,,,
2697,NVIDIA Quadro K6000,GPU,2013-07-23,28.0,225.0,561.0,7080.0,797.0,TSMC,NVIDIA,,5196.0,1732.0
319,Intel Core i5-9600K,CPU,2018-10-19,14.0,95.0,,,3700.0,Intel,Intel,,,
4773,NVIDIA GeForce GTX 680,GPU,2012-03-22,28.0,195.0,294.0,3540.0,1006.0,TSMC,NVIDIA,,3250.0,135.4
4809,NVIDIA ION,GPU,2008-06-03,40.0,20.0,57.0,260.0,500.0,TSMC,NVIDIA,,34.24,
2465,Intel HD Graphics,GPU,2010-01-10,45.0,35.0,114.0,177.0,533.0,Intel,Intel,,102.3,
2077,Intel Xeon E5504,CPU,2009-03-30,45.0,80.0,263.0,731.0,2000.0,Intel,Intel,,,
4849,NVIDIA Quadro 3000M,GPU,2011-02-22,40.0,75.0,332.0,1950.0,450.0,TSMC,NVIDIA,,432.0,36.0
4384,AMD Radeon HD 8210 IGP,GPU,2014-01-31,28.0,8.0,110.0,1178.0,300.0,TSMC,AMD,,76.8,4.8
4148,ATI Radeon X1800 GTO2,GPU,2006-03-01,90.0,,288.0,321.0,500.0,TSMC,ATI,,,
4631,AMD Radeon R4 Mobile Graphics,GPU,2014-06-11,28.0,15.0,107.0,930.0,800.0,GF,AMD,,204.8,12.8
1143,Intel Core 2 Solo ULV SU3500,CPU,2009-03-29,45.0,5.0,107.0,410.0,1400.0,Intel,Intel,,,
397,Intel Pentium III 1000,CPU,2001-06-01,180.0,29.0,80.0,44.0,1000.0,Intel,Intel,,,
2131,AMD Opteron 142,CPU,2003-09-09,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,,,
2093,Intel Celeron N2806,CPU,2013-12-01,22.0,4.0,,,1580.0,Intel,Intel,,,
4355,AMD Radeon R5 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GF,AMD,553.0,553.0,276.5
4179,NVIDIA GeForce GT 705 OEM,GPU,2014-03-27,40.0,29.0,79.0,292.0,874.0,TSMC,NVIDIA,,167.8,13.98
2627,NVIDIA Quadro 7000,GPU,2012-05-02,40.0,204.0,520.0,3000.0,651.0,TSMC,NVIDIA,,1332.0,666.1
1398,Intel Pentium E6700,CPU,2010-05-30,45.0,65.0,82.0,228.0,3200.0,Intel,Intel,,,
1659,Intel Xeon E5-2640 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2000.0,Intel,Intel,,,
3973,NVIDIA P106-100,GPU,2017-06-19,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA,68.36,4375.0,136.7
1096,Intel Core Duo LV L2300,CPU,2006-01-05,65.0,15.0,90.0,151.0,1500.0,Intel,Intel,,,
3835,ATI Mobility FireGL V5200,GPU,2006-02-01,90.0,,150.0,157.0,425.0,TSMC,ATI,,,
1741,Intel Core i5-9500F,CPU,2019-04-23,14.0,65.0,,,3000.0,Intel,Intel,,,
1350,AMD Ryzen 5 2600E,CPU,2018-09-19,12.0,65.0,192.0,4800.0,3100.0,GF,AMD,,,
2468,AMD Radeon R9 290X,GPU,2013-10-24,28.0,290.0,438.0,6200.0,1000.0,TSMC,AMD,,5632.0,704.0
979,Intel Core i3-4340,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3600.0,Intel,Intel,,,
283,Intel Core Solo T1200,CPU,2006-01-05,65.0,27.0,90.0,151.0,1500.0,Intel,Intel,,,
1736,Intel Xeon X5670,CPU,2010-03-16,32.0,95.0,239.0,1170.0,2933.0,Intel,Intel,,,
1298,Intel Pentium 3556U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1700.0,Intel,Intel,,,
4278,ATI Radeon HD 4890,GPU,2009-04-02,55.0,190.0,282.0,959.0,850.0,TSMC,ATI,,1360.0,272.0
898,AMD Athlon XP 1800+,CPU,2001-01-01,130.0,51.0,80.0,37.0,1533.0,Unknown,AMD,,,
4786,NVIDIA Quadro FX 3800,GPU,2009-03-30,55.0,108.0,470.0,1400.0,600.0,TSMC,NVIDIA,,462.3,57.79
3902,ATI Radeon X800 XT Platinum,GPU,2004-03-01,130.0,63.0,289.0,160.0,520.0,TSMC,ATI,,,
82,Intel Core i7-8809G,CPU,2018-02-01,14.0,65.0,,,3100.0,Intel,Intel,,,
2341,Intel HD Graphics 6000,GPU,2014-09-05,14.0,15.0,133.0,,300.0,Intel,Intel,,729.6,182.4
3548,NVIDIA GeForce 8400 GS Rev. 3,GPU,2010-07-12,40.0,25.0,57.0,260.0,520.0,TSMC,NVIDIA,,19.68,
613,Intel Core i3-2328M,CPU,2012-09-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,,,
3588,NVIDIA GeForce MX250,GPU,NaT,14.0,10.0,74.0,1800.0,937.0,Samsung,NVIDIA,12.46,797.2,24.91
3666,NVIDIA GeForce GTX 660 Rev. 2,GPU,2014-09-13,28.0,140.0,294.0,3540.0,980.0,TSMC,NVIDIA,,1981.0,82.56
4459,NVIDIA Quadro FX 770M,GPU,2008-08-14,65.0,35.0,144.0,314.0,500.0,UMC,NVIDIA,,80.0,
423,AMD Athlon 64 3000+,CPU,2004-04-27,130.0,89.0,144.0,69.0,1800.0,Unknown,AMD,,,
4216,ATI Mobility Radeon 9100 PRO IGP,GPU,2003-06-23,150.0,,92.0,76.0,300.0,Unknown,ATI,,,
1904,Intel Core i3-9320,CPU,2019-04-23,14.0,62.0,,,3700.0,Intel,Intel,,,
4409,ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,,92.0,76.0,300.0,Unknown,ATI,,,
3185,AMD Radeon RX 570X,GPU,2018-04-11,14.0,150.0,232.0,5700.0,1168.0,GF,AMD,5095.0,5095.0,318.5
1869,AMD Athlon Silver 3050GE,CPU,2020-07-21,12.0,35.0,,,3400.0,GF,AMD,,,
1565,AMD Turion X2 RM-70,CPU,2006-06-01,65.0,31.0,,,2000.0,Unknown,AMD,,,
3188,Sony Playstation Vita GPU,GPU,2011-12-11,32.0,4.0,6.0,,200.0,Samsung,Other,,,
4078,NVIDIA Quadro FX 3400,GPU,2004-06-28,130.0,101.0,287.0,222.0,350.0,TSMC,NVIDIA,,,
3635,AMD Radeon RX 560X Mobile,GPU,2018-04-11,14.0,65.0,123.0,3000.0,1175.0,GF,AMD,2462.0,2462.0,153.9
839,Intel Core i7-8700T,CPU,2018-04-02,14.0,35.0,154.0,,2400.0,Intel,Intel,,,
500,Intel Core i5-7500T,CPU,2017-01-03,14.0,35.0,,,2700.0,Intel,Intel,,,
611,Intel Core i7-7820X,CPU,2017-06-26,14.0,140.0,,,3600.0,Intel,Intel,,,
141,AMD Ryzen 5 PRO 2600,CPU,2018-09-19,12.0,65.0,192.0,4800.0,3400.0,GF,AMD,,,
549,Intel Core i5-4690K,CPU,2014-06-02,22.0,88.0,177.0,1400.0,3500.0,Intel,Intel,,,
557,Intel Xeon Phi 7210F,CPU,2016-06-20,14.0,230.0,,8000.0,1300.0,Intel,Intel,,,
887,Intel Xeon Platinum 8362,CPU,2021-04-06,10.0,265.0,,,2800.0,Intel,Intel,,,
1377,AMD Ryzen 7 5800H,CPU,2021-01-12,7.0,54.0,156.0,9800.0,3200.0,TSMC,AMD,,,
1626,AMD Athlon 64 X2 4800+,CPU,2006-12-05,65.0,65.0,126.0,154.0,2500.0,Unknown,AMD,,,
4690,NVIDIA Quadro 5010M,GPU,2011-02-22,40.0,100.0,520.0,3000.0,450.0,TSMC,NVIDIA,,691.2,
2776,NVIDIA GeForce 6800,GPU,2004-11-08,130.0,,225.0,222.0,325.0,TSMC,NVIDIA,,,
218,AMD Opteron 248 HE,CPU,2005-03-01,90.0,55.0,,106.0,2200.0,Unknown,AMD,,,
3668,NVIDIA GeForce 9500 GT Rev. 3,GPU,2008-07-29,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,89.6,
2276,NVIDIA Quadro P3200 Mobile,GPU,2018-02-21,16.0,75.0,314.0,7200.0,1328.0,TSMC,NVIDIA,86.41,5530.0,172.8
1760,AMD Athlon 220GE,CPU,2018-12-21,14.0,35.0,192.0,4800.0,3400.0,Unknown,AMD,,,
1138,AMD Athlon 64 3400+,CPU,2004-01-06,130.0,89.0,193.0,105.0,2200.0,Unknown,AMD,,,
209,Intel Core i3-4150T,CPU,2014-05-01,22.0,35.0,177.0,1400.0,2900.0,Intel,Intel,,,
3018,NVIDIA Quadro P4200 Mobile,GPU,2018-02-21,16.0,100.0,314.0,7200.0,1227.0,TSMC,NVIDIA,118.6,7589.0,237.2
2422,XGI Volari 8600 XT,GPU,NaT,110.0,,,,450.0,UMC,Other,,,
1787,AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,Unknown,AMD,,,
3703,NVIDIA Tesla M60,GPU,2015-08-30,28.0,300.0,398.0,5200.0,557.0,TSMC,NVIDIA,,4825.0,150.8
2441,Intel Iris Graphics 6100,GPU,2014-09-05,14.0,15.0,133.0,,300.0,Intel,Intel,,768.0,192.0
550,Intel Core i7-4850EQ,CPU,2013-08-29,22.0,47.0,264.0,1400.0,1600.0,Intel,Intel,,,
1424,Intel Atom Z510,CPU,2008-04-02,45.0,2.0,26.0,47.0,1100.0,Intel,Intel,,,
2944,ATI Radeon HD 4350,GPU,2008-09-30,55.0,20.0,73.0,242.0,600.0,TSMC,ATI,,96.0,
2841,NVIDIA GeForce GT 740 OEM,GPU,2015-04-14,28.0,65.0,221.0,2540.0,1050.0,TSMC,NVIDIA,,806.4,33.6
3778,NVIDIA GeForce GT 710 OEM,GPU,2015-04-09,28.0,,87.0,1020.0,797.0,TSMC,NVIDIA,,306.0,12.75
948,AMD Ryzen 5 4600HS,CPU,2020-01-06,7.0,35.0,156.0,9800.0,3000.0,TSMC,AMD,,,
1652,AMD Opteron 140,CPU,2004-05-18,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,,,
4243,NVIDIA GeForce 7900 GX2,GPU,2006-04-30,90.0,110.0,196.0,278.0,500.0,TSMC,NVIDIA,,,
2031,Intel Pentium 4 1.7,CPU,2001-08-27,180.0,64.0,217.0,42.0,1700.0,Intel,Intel,,,
532,Intel Xeon E3-1230,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3200.0,Intel,Intel,,,
4338,AMD Radeon Pro W5700,GPU,2019-11-19,7.0,205.0,251.0,10300.0,1400.0,TSMC,AMD,17330.0,8663.0,541.4
3085,AMD Radeon RX 5300,GPU,2020-05-28,7.0,100.0,158.0,6400.0,1327.0,TSMC,AMD,9265.0,4632.0,289.5
1829,Intel Xeon Gold 5320H,CPU,2021-04-06,14.0,150.0,,,2400.0,Intel,Intel,,,
2813,AMD Radeon HD 8350G IGP,GPU,2013-03-12,32.0,35.0,246.0,1303.0,514.0,TSMC,AMD,,184.3,
4291,NVIDIA Quadro 6000 SDI,GPU,2011-07-25,40.0,231.0,529.0,3100.0,574.0,TSMC,NVIDIA,,1028.0,513.9
3674,ATI Radeon HD 4850 X2,GPU,2008-11-07,55.0,250.0,256.0,956.0,625.0,TSMC,ATI,,1000.0,200.0
3006,ATI Radeon X1300 PRO,GPU,2005-10-01,90.0,31.0,100.0,107.0,600.0,TSMC,ATI,,,
1602,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2400.0,Unknown,AMD,,,
3764,ATI Radeon HD 2600 PRO AGP,GPU,2007-06-28,65.0,35.0,153.0,390.0,594.0,TSMC,ATI,,142.6,
639,AMD Mobile Athlon 64 2800+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,,,
4695,NVIDIA TITAN Xp,GPU,2017-04-06,16.0,250.0,471.0,11800.0,1405.0,TSMC,NVIDIA,189.8,12150.0,379.7
1782,Intel Atom E640T,CPU,2010-09-14,45.0,3.0,26.0,47.0,1000.0,Intel,Intel,,,
967,AMD Opteron 846 HE,CPU,2004-05-18,130.0,55.0,193.0,106.0,2000.0,Unknown,AMD,,,
0,AMD Athlon 64 3500+,CPU,2007-02-20,65.0,45.0,77.0,122.0,2200.0,Unknown,AMD,,,
2495,AMD Radeon HD 7970,GPU,2011-12-22,28.0,250.0,352.0,4313.0,925.0,TSMC,AMD,,3789.0,947.2
3957,ATI Radeon X800 PRO AGP,GPU,2004-05-01,130.0,48.0,281.0,160.0,475.0,TSMC,ATI,,,
4764,AMD Xbox One X GPU,GPU,2017-11-07,16.0,150.0,359.0,7000.0,1172.0,TSMC,AMD,6001.0,6001.0,
3339,NVIDIA GeForce FX 5200 LE,GPU,2003-03-17,150.0,,124.0,45.0,250.0,TSMC,NVIDIA,,,
4343,NVIDIA GeForce FX Go5200,GPU,2003-03-01,150.0,,124.0,45.0,200.0,TSMC,NVIDIA,,,
2227,NVIDIA GeForce GTX 860M OEM,GPU,2015-02-05,28.0,75.0,148.0,1870.0,1020.0,TSMC,NVIDIA,,1389.0,43.4
2002,AMD Athlon XP 3200+,CPU,2001-01-01,130.0,77.0,101.0,63.0,2200.0,Unknown,AMD,,,
247,Intel Xeon E5603,CPU,2011-02-14,32.0,80.0,239.0,1170.0,1600.0,Intel,Intel,,,
2369,NVIDIA GeForce 7050 PV + nForce 630a,GPU,2006-02-01,90.0,,81.0,112.0,425.0,Unknown,NVIDIA,,,
2699,AMD Radeon HD 7470A,GPU,2012-01-05,40.0,18.0,104.0,627.0,775.0,TSMC,AMD,,620.0,
1089,AMD Phenom II X4 B95,CPU,2009-10-01,45.0,95.0,258.0,758.0,3000.0,Unknown,AMD,,,
2525,NVIDIA GeForce GTX 1080 Max-Q,GPU,2017-06-27,16.0,150.0,314.0,7200.0,1290.0,TSMC,NVIDIA,117.4,7516.0,234.9
3458,AMD Radeon HD 6480G IGP,GPU,2011-06-14,32.0,35.0,227.0,1178.0,593.0,TSMC,AMD,,189.8,
4449,NVIDIA GeForce 6200 X2 PCI,GPU,2008-01-16,110.0,,110.0,75.0,280.0,TSMC,NVIDIA,,,
4120,NVIDIA GeForce 9600M GS,GPU,2008-06-03,55.0,20.0,121.0,314.0,430.0,TSMC,NVIDIA,,68.8,
288,Intel Xeon MP 7040 Dual-Core,CPU,2005-12-01,90.0,135.0,213.0,200.0,3000.0,Intel,Intel,,,
930,Intel Xeon E7-8880L v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,2000.0,Intel,Intel,,,
2908,NVIDIA Tesla S1075,GPU,2008-06-01,55.0,800.0,470.0,1400.0,610.0,TSMC,NVIDIA,,622.1,77.76
3220,ATI Radeon HD 4830,GPU,2008-10-21,55.0,95.0,256.0,956.0,575.0,TSMC,ATI,,736.0,147.2
2934,ATI Radeon HD 3850 AGP,GPU,2008-01-03,55.0,75.0,192.0,666.0,668.0,TSMC,ATI,,427.5,85.5
4434,AMD Radeon RX 5500M,GPU,2019-10-07,7.0,85.0,158.0,6400.0,1375.0,TSMC,AMD,9265.0,4632.0,289.5
3988,ATI Radeon X1900 G5 Mac Edition,GPU,2006-11-06,90.0,75.0,352.0,384.0,575.0,TSMC,ATI,,,
2217,AMD Radeon R7 Mobile Graphics,GPU,2015-11-15,28.0,15.0,125.0,1200.0,200.0,GF,AMD,737.3,737.3,368.6
272,Intel Core 2 Duo E4300,CPU,2006-07-27,65.0,65.0,111.0,167.0,1800.0,Intel,Intel,,,
4844,ATI FirePro V7800,GPU,2010-04-26,40.0,150.0,334.0,2154.0,700.0,TSMC,ATI,,2016.0,403.2
4026,NVIDIA GeForce 6800 LE,GPU,2004-07-21,130.0,,287.0,222.0,300.0,TSMC,NVIDIA,,,
4788,Intel HD Graphics P3000,GPU,2011-02-01,32.0,,149.0,624.0,850.0,Intel,Intel,,259.2,
278,Intel Pentium 4 HT 620,CPU,2005-02-20,90.0,84.0,135.0,169.0,2800.0,Intel,Intel,,,
952,AMD Athlon 64 3000+,CPU,2001-01-01,90.0,51.0,84.0,69.0,2000.0,Unknown,AMD,,,
3203,NVIDIA GeForce GT 440 OEM,GPU,2010-10-11,40.0,65.0,238.0,1170.0,810.0,TSMC,NVIDIA,,466.6,38.88
3151,NVIDIA GeForce GTX 560 Ti OEM,GPU,2011-03-08,40.0,170.0,332.0,1950.0,823.0,TSMC,NVIDIA,,1263.0,105.3
3128,NVIDIA NVS 2100M,GPU,2010-01-07,40.0,11.0,57.0,260.0,535.0,TSMC,NVIDIA,,39.36,
2016,Intel Core 2 Quad Q9400S,CPU,2009-01-18,45.0,65.0,82.0,456.0,2666.0,Intel,Intel,,,
4262,NVIDIA GeForce3 Ti500,GPU,2001-10-01,150.0,,128.0,57.0,240.0,TSMC,NVIDIA,,,
3663,NVIDIA Quadro4 580 XGL,GPU,2002-11-12,150.0,,65.0,29.0,300.0,TSMC,NVIDIA,,,
4761,AMD Radeon HD 7470 OEM,GPU,2012-01-05,40.0,27.0,67.0,370.0,750.0,TSMC,AMD,,240.0,
4530,AMD Radeon HD 8570M,GPU,2013-03-01,28.0,,56.0,690.0,750.0,TSMC,AMD,,528.0,33.0
1698,Intel Core i7-4790K,CPU,2014-05-01,22.0,88.0,177.0,1400.0,4000.0,Intel,Intel,,,
